server_id,forecast_ts,horizon_step,cpu_p50,cpu_q10,cpu_q90,last_cpu
ec2_cpu_utilization_24ae8d,2014-02-28 18:15:00,46,0.12878702580928802,0.06190958619117737,0.1390964388847351,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 18:20:00,47,0.1306067556142807,0.062430866062641144,0.14195846021175385,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 18:25:00,48,0.12959665060043335,0.06353065371513367,0.1402769833803177,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 18:30:00,49,0.12855714559555054,0.06072043627500534,0.13996398448944092,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 18:35:00,50,0.1291341781616211,0.06149283051490784,0.14079055190086365,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 18:40:00,51,0.12881286442279816,0.05939466506242752,0.1416105031967163,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 18:45:00,52,0.13040298223495483,0.061788663268089294,0.14169880747795105,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 18:50:00,53,0.13098043203353882,0.06111108511686325,0.14520949125289917,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 18:55:00,54,0.13152436912059784,0.06336116045713425,0.14244143664836884,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 19:00:00,55,0.12950065732002258,0.06124626845121384,0.14111030101776123,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 19:05:00,56,0.13063208758831024,0.060481272637844086,0.14355099201202393,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 19:10:00,57,0.12920859456062317,0.05695406347513199,0.14365702867507935,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 19:15:00,58,0.1306193321943283,0.06014854460954666,0.14416953921318054,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 19:20:00,59,0.1318773329257965,0.06269700080156326,0.14489498734474182,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 19:25:00,60,0.12990939617156982,0.0596037358045578,0.1440417617559433,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 19:30:00,61,0.127499520778656,0.05686791241168976,0.1425500214099884,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 19:35:00,62,0.12870770692825317,0.05790320038795471,0.1432081162929535,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 19:40:00,63,0.1276957243680954,0.05668603628873825,0.14049218595027924,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 19:45:00,64,0.12904469668865204,0.05748383700847626,0.14277474582195282,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 19:50:00,65,0.12897571921348572,0.05797172337770462,0.14432744681835175,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 19:55:00,66,0.13028913736343384,0.05993525683879852,0.1432163417339325,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 20:00:00,67,0.12890659272670746,0.056630492210388184,0.14207571744918823,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 20:05:00,68,0.13030198216438293,0.058189406991004944,0.14257238805294037,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 20:10:00,69,0.12904781103134155,0.05738372355699539,0.14112262427806854,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 20:15:00,70,0.1281270831823349,0.05530526489019394,0.14056642353534698,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 20:20:00,71,0.12970559298992157,0.05765407532453537,0.14273688197135925,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 20:25:00,72,0.12877334654331207,0.05563826858997345,0.1422273814678192,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 20:30:00,73,0.12754298746585846,0.05540086328983307,0.14178693294525146,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 20:35:00,74,0.12839512526988983,0.05578995496034622,0.14158856868743896,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 20:40:00,75,0.12832039594650269,0.052379295229911804,0.14439254999160767,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 20:45:00,76,0.12907537817955017,0.05646580457687378,0.14027108252048492,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 20:50:00,77,0.12912262976169586,0.05632250756025314,0.14172987639904022,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 20:55:00,78,0.13102179765701294,0.05386509746313095,0.14803697168827057,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 21:00:00,79,0.1297949254512787,0.05520307272672653,0.14341574907302856,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 21:05:00,80,0.13032667338848114,0.056989334523677826,0.1411624550819397,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 21:10:00,81,0.129059299826622,0.05534541606903076,0.1425047367811203,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 21:15:00,82,0.13115718960762024,0.05725551396608353,0.1431729942560196,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 21:20:00,83,0.13266180455684662,0.05979999154806137,0.14461642503738403,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 21:25:00,84,0.129884734749794,0.05466749519109726,0.14428067207336426,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 21:30:00,85,0.1275172382593155,0.05005455017089844,0.14584334194660187,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 21:35:00,86,0.12925823032855988,0.055212050676345825,0.14333274960517883,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 21:40:00,87,0.12836669385433197,0.05386919528245926,0.14389291405677795,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 21:45:00,88,0.12908634543418884,0.055880121886730194,0.14319217205047607,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 21:50:00,89,0.12991203367710114,0.05677323788404465,0.14232121407985687,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 21:55:00,90,0.13121555745601654,0.058559171855449677,0.1423569768667221,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 22:00:00,91,0.12913160026073456,0.05314689874649048,0.14259114861488342,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 22:05:00,92,0.13125430047512054,0.05653930455446243,0.1440044492483139,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 22:10:00,93,0.1300199329853058,0.05543294548988342,0.14131590723991394,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 22:15:00,94,0.12968958914279938,0.05047013610601425,0.14473411440849304,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 22:20:00,95,0.1310504823923111,0.05732601135969162,0.14232924580574036,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 22:25:00,96,0.1313389092683792,0.05286768823862076,0.1446065902709961,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 22:30:00,97,0.12967774271965027,0.0546155720949173,0.14033131301403046,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 22:35:00,98,0.13149449229240417,0.05116236209869385,0.14648836851119995,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 22:40:00,99,0.1293918937444687,0.05154818296432495,0.1433069109916687,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 22:45:00,100,0.13160450756549835,0.05435997247695923,0.1455463320016861,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 22:50:00,101,0.13146889209747314,0.05482470244169235,0.14487874507904053,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 22:55:00,102,0.13330553472042084,0.05527150630950928,0.14738424122333527,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 23:00:00,103,0.13116943836212158,0.0549006313085556,0.1443416327238083,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 23:05:00,104,0.1329299658536911,0.05369757115840912,0.14824038743972778,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 23:10:00,105,0.13142496347427368,0.05422406643629074,0.14446325600147247,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 23:15:00,106,0.13328206539154053,0.05692831426858902,0.14580941200256348,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 23:20:00,107,0.13332676887512207,0.05529261380434036,0.14747872948646545,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 23:25:00,108,0.13180150091648102,0.05159008502960205,0.14616431295871735,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 23:30:00,109,0.12945735454559326,0.05013299733400345,0.14366455376148224,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 23:35:00,110,0.13156461715698242,0.04819699376821518,0.1471995860338211,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 23:40:00,111,0.1307726800441742,0.05090408772230148,0.1458284556865692,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 23:45:00,112,0.13200560212135315,0.053622886538505554,0.1466798186302185,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 23:50:00,113,0.13327783346176147,0.054929278790950775,0.1469583511352539,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-02-28 23:55:00,114,0.13373608887195587,0.05662272125482559,0.1456674337387085,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 00:00:00,115,0.09252682328224182,0.011630423367023468,0.10604047775268555,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 00:05:00,116,0.09373500198125839,0.012854337692260742,0.10798340290784836,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 00:10:00,117,0.09296227991580963,0.011593110859394073,0.10699477791786194,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 00:15:00,118,0.09296802431344986,0.013724572956562042,0.1057102382183075,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 00:20:00,119,0.09446300566196442,0.014921888709068298,0.10637343674898148,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 00:25:00,120,0.09396481513977051,0.013251937925815582,0.10737382620573044,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 00:30:00,121,0.09164519608020782,0.012930840253829956,0.10305159538984299,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 00:35:00,122,0.09320710599422455,0.012293271720409393,0.10711541771888733,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 00:40:00,123,0.09339721500873566,0.012959301471710205,0.1058342307806015,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 00:45:00,124,0.09460096061229706,0.012207657098770142,0.1095317155122757,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 00:50:00,125,0.09415051341056824,0.013171471655368805,0.10687588155269623,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 00:55:00,126,0.09591323137283325,0.01592818647623062,0.10883291810750961,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 01:00:00,127,0.09500840306282043,0.0133761465549469,0.10969648510217667,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 01:05:00,128,0.09530426561832428,0.013810090720653534,0.10988835990428925,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 01:10:00,129,0.09483328461647034,0.01213037222623825,0.11012184619903564,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 01:15:00,130,0.09491143375635147,0.014093264937400818,0.10774353891611099,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 01:20:00,131,0.09516684710979462,0.012881822884082794,0.11043846607208252,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 01:25:00,132,0.09505721926689148,0.013269484043121338,0.11040292680263519,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 01:30:00,133,0.0950520783662796,0.012147925794124603,0.11305657029151917,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 01:35:00,134,0.09531791508197784,0.010924920439720154,0.11312809586524963,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 01:40:00,135,0.09535934031009674,0.010010361671447754,0.1139385998249054,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 01:45:00,136,0.09544016420841217,0.01334816962480545,0.11181361228227615,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 01:50:00,137,0.09563644975423813,0.0128541961312294,0.11046388745307922,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 01:55:00,138,0.09583519399166107,0.012027591466903687,0.11279264092445374,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 02:00:00,139,0.09544991701841354,0.011180482804775238,0.11046788096427917,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 02:05:00,140,0.09579654783010483,0.010869123041629791,0.11210031807422638,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 02:10:00,141,0.09581437706947327,0.009104244410991669,0.11284786462783813,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 02:15:00,142,0.09613555669784546,0.008369125425815582,0.11324140429496765,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 02:20:00,143,0.09629589319229126,0.011445574462413788,0.11200913786888123,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 02:25:00,144,0.09595590829849243,0.012141413986682892,0.1111397072672844,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 02:30:00,145,0.09592728316783905,0.01106271892786026,0.11151719838380814,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 02:35:00,146,0.09610989689826965,0.01105237752199173,0.11367081105709076,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 02:40:00,147,0.0963466614484787,0.009196288883686066,0.11497308313846588,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 02:45:00,148,0.0966799259185791,0.011357560753822327,0.11408379673957825,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 02:50:00,149,0.0967775210738182,0.012079484760761261,0.11270426213741302,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 02:55:00,150,0.09696243703365326,0.013682626187801361,0.11326101422309875,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 03:00:00,151,0.09682908654212952,0.01219312846660614,0.11383116245269775,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 03:05:00,152,0.09700758755207062,0.01232650876045227,0.11427861452102661,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 03:10:00,153,0.09730123728513718,0.013496927917003632,0.11384077370166779,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 03:15:00,154,0.09771326184272766,0.013918697834014893,0.11443735659122467,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 03:20:00,155,0.09786549210548401,0.014345131814479828,0.11435344070196152,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 03:25:00,156,0.09708163142204285,0.009975999593734741,0.11659874767065048,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 03:30:00,157,0.09699539840221405,0.012881100177764893,0.11531014740467072,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 03:35:00,158,0.09735513478517532,0.00991109013557434,0.11567840725183487,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 03:40:00,159,0.09751160442829132,0.013588860630989075,0.11669131368398666,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 03:45:00,160,0.09718234837055206,0.01169613003730774,0.11597207933664322,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 03:50:00,161,0.09755277633666992,0.013863719999790192,0.11418938636779785,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 03:55:00,162,0.09775887429714203,0.01451035588979721,0.11422554403543472,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 04:00:00,163,0.09745873510837555,0.01217275857925415,0.11592116206884384,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 04:05:00,164,0.09744704514741898,0.01312255859375,0.11499673128128052,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 04:10:00,165,0.09742569923400879,0.008174076676368713,0.11699246615171432,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 04:15:00,166,0.09801067411899567,0.012884236872196198,0.11552828550338745,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 04:20:00,167,0.09812308847904205,0.014531023800373077,0.11476568877696991,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 04:25:00,168,0.09795749932527542,0.012761294841766357,0.11651701480150223,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 04:30:00,169,0.09774760901927948,0.011262454092502594,0.11650769412517548,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 04:35:00,170,0.09806359559297562,0.010290145874023438,0.11768890172243118,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 04:40:00,171,0.09795672446489334,0.012619681656360626,0.11660963296890259,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 04:45:00,172,0.09795533120632172,0.012715980410575867,0.11620992422103882,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 04:50:00,173,0.0982072576880455,0.013419844210147858,0.11628290265798569,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 04:55:00,174,0.09826682507991791,0.01278550922870636,0.11699564754962921,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 05:00:00,175,0.09812512993812561,0.01203085482120514,0.11666858196258545,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 05:05:00,176,0.09836369752883911,0.014799714088439941,0.11622053384780884,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 05:10:00,177,0.09815865010023117,0.013164259493350983,0.11593032628297806,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 05:15:00,178,0.09833169728517532,0.015604428946971893,0.1153528243303299,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 05:20:00,179,0.09846238791942596,0.015239350497722626,0.11530554294586182,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 05:25:00,180,0.09810096770524979,0.012179002165794373,0.1183115690946579,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 05:30:00,181,0.0980958342552185,0.012442119419574738,0.12024714052677155,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 05:35:00,182,0.09851150214672089,0.013842426240444183,0.11950794607400894,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 05:40:00,183,0.09811645746231079,0.010185815393924713,0.12201474606990814,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 05:45:00,184,0.09832414984703064,0.01244470477104187,0.12126771360635757,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 05:50:00,185,0.0983087494969368,0.014437958598136902,0.11864682286977768,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 05:55:00,186,0.09829354286193848,0.013905800879001617,0.11815974861383438,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 06:00:00,187,0.09795699268579483,0.015584424138069153,0.1141112744808197,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 06:05:00,188,0.09863913804292679,0.010294720530509949,0.11967562139034271,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 06:10:00,189,0.09837345778942108,0.01338164508342743,0.1166996955871582,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 06:15:00,190,0.09851285815238953,0.014579467475414276,0.11609617620706558,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 06:20:00,191,0.09862251579761505,0.014365985989570618,0.1151440367102623,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 06:25:00,192,0.09847456961870193,0.012344837188720703,0.11812228709459305,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 06:30:00,193,0.09827424585819244,0.015406906604766846,0.1156739816069603,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 06:35:00,194,0.09846577048301697,0.014298595488071442,0.1178167313337326,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 06:40:00,195,0.09861680120229721,0.00954669713973999,0.12134431302547455,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 06:45:00,196,0.09846238791942596,0.012993954122066498,0.11778752505779266,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 06:50:00,197,0.09838441014289856,0.012456215918064117,0.11857131868600845,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 06:55:00,198,0.09831611067056656,0.013242557644844055,0.11847953498363495,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 07:00:00,199,0.09848421812057495,0.014612920582294464,0.11775858700275421,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 07:05:00,200,0.09827917814254761,0.014841161668300629,0.1156458780169487,0.1340000033378601
ec2_cpu_utilization_24ae8d,2014-03-01 07:10:00,201,0.09837674349546432,0.013314954936504364,0.11788748949766159,0.1340000033378601
